upload_date,Customer Name,Customer ID,Brokerage/Asset,Opportunity Name,Go-Live Date,Expiration Date,Award Type,Lane ID (From Bid),orig_city,orig_state,orig_zip,orig region,orig country,orig loading type,dest city,dest state,dest zip,dest region,dest country,dest unloading type,Multi_Stop,Customer Provided Miles,Equipment TYpe,Mode Type,Lane_Type,hazmat,tanker endorsement,Temp Requirements,Volume provided by customer,Volume time frame provided by customer,Truck cost,All in Customer,Awarded Linehaul,Awarded LH RPM,UF Flag
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,235,Hamilton,MS,,,USA,Live,LITHONIA,GA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,6,Semi Annual,825.46,873.58,693.14,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,240,Hamilton,MS,,,USA,Live,LONGVIEW,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,1250,1308.55,1037.59,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,241,Hamilton,MS,,,USA,Live,LOS ANGELES,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Semi Annual,3600,3758.05,2576.17,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,242,Hamilton,MS,,,USA,Live,LOS ANGELES,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,3600,3755.48,2576.17,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,243,Hamilton,MS,,,USA,Live,LOUISVILLE,KY,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,7,Semi Annual,902.5,948.76,703.05,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,244,Hamilton,MS,,,USA,Live,LOUISVILLE,KY,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,3,Semi Annual,902.5,947.54,703.05,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,247,Hamilton,MS,,,USA,Live,MACON,GA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,845.91,890.85,672.59,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,248,Hamilton,MS,,,USA,Live,MANCHESTER,GA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,6,Semi Annual,1080,1137.4,955.19,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,249,Hamilton,MS,,,USA,Live,MARION,OH,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,1575,1642.03,1249.19,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,258,Hamilton,MS,,,USA,Live,MENTOR,OH,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,15,Semi Annual,2000,2072.38,1600,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,259,Hamilton,MS,,,USA,Live,MESA,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,3400,3571.2,2622.22,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,260,Hamilton,MS,,,USA,Live,MESQUITE,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,8,Semi Annual,1350,1406.81,1065.21,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,263,Hamilton,MS,,,USA,Live,MILTON,WI,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,10,Semi Annual,1500,1609.98,1179.2,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,264,Hamilton,MS,,,USA,Live,MINNEAPOLIS,MN,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Semi Annual,2107.58,2265.84,1687.01,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,265,Hamilton,MS,,,USA,Live,MISSISSAUGA,ON,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,6,Semi Annual,2505,2653.16,1660.63,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,266,Hamilton,MS,,,USA,Live,MISSISSAUGA,ON,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Semi Annual,2505,2252.69,1660.62,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,268,Hamilton,MS,,,USA,Live,MONROE,OH,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,104,Semi Annual,1300,1322.81,1000,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,270,Hamilton,MS,,,USA,Live,MORRISTOWN,TN,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,1105.8,1168.05,909.47,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,275,Hamilton,MS,,,USA,Live,NASHVILLE,TN,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,750,815.01,675.32,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,277,Hamilton,MS,,,USA,Live,NEW ALBANY,IN,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,3,Semi Annual,919.68,967.02,718.14,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,282,Hamilton,MS,,,USA,Live,OAKLAND,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,2,Semi Annual,4705,4937.05,3586.75,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,284,Hamilton,MS,,,USA,Live,OAKVILLE,ON,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,2357.1,2541.8,1953.15,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,285,Hamilton,MS,,,USA,Live,OAKWOOD,GA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,50,Semi Annual,900,943.61,750,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,288,Hamilton,MS,,,USA,Live,OKLAHOMA CITY,OK,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,1425,1486.7,1111.43,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,294,Hamilton,MS,,,USA,Live,PAYSON,UT,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,4440,4636.99,3590.84,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,296,Hamilton,MS,,,USA,Live,PHILADELPHIA,PA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Semi Annual,2400,2528.42,1916.35,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,297,Hamilton,MS,,,USA,Live,PHOENIX,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,2,Semi Annual,3375,3539.64,2557.3,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,298,Hamilton,MS,,,USA,Live,PHOENIX,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,3375,3537.51,2557.3,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,301,Hamilton,MS,,,USA,Live,PINEVILLE,LA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,950,1004.33,788.69,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,303,Hamilton,MS,,,USA,Live,PLEASANT HILL,MO,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Semi Annual,1315,1383.39,1033.01,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,305,Hamilton,MS,,,USA,Live,PORTLAND,OR,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,2,Semi Annual,5900,6359.07,4860.85,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,306,Hamilton,MS,,,USA,Live,PORTLAND,OR,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,2,Semi Annual,5900,6350.84,4860.85,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,307,Hamilton,MS,,,USA,Live,POTTSVILLE,PA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,2425,2530.12,1939.88,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,310,Hamilton,MS,,,USA,Live,RANCHO DOMINGUEZ,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,3645,3806.89,2624.53,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,311,Hamilton,MS,,,USA,Live,RICHMOND,KY,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Semi Annual,1030,1095.55,818.61,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,312,Hamilton,MS,,,USA,Live,RICHMOND,VA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,8,Semi Annual,1900,2000.77,1509.35,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,315,Hamilton,MS,,,USA,Live,ROCKLEDGE,FL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,2280,2396.48,1976.13,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,318,Hamilton,MS,,,USA,Live,SAINT CHARLES,IL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,1590.06,1676.18,1278.58,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,320,Hamilton,MS,,,USA,Live,SALT LAKE CITY,UT,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,6,Semi Annual,4420,4614.1,3557.4,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,322,Hamilton,MS,,,USA,Live,SAN DIEGO,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,9,Semi Annual,3550,3662.43,2482.26,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,324,Hamilton,MS,,,USA,Live,SANDUSKY,OH,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Semi Annual,1800,1876.97,1430.82,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,325,Hamilton,MS,,,USA,Live,COLUMBUS,OH,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Semi Annual,1400,1876.97,1430.82,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,326,Hamilton,MS,,,USA,Live,SANTA FE SPRINGS,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,10,Semi Annual,3640,3802.22,2625.65,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,328,Hamilton,MS,,,USA,Live,SCOTTSDALE,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,3405,3536.93,2588.62,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,329,Hamilton,MS,,,USA,Live,SCRANTON,PA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,2758.11,2947.98,2316.57,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,330,Hamilton,MS,,,USA,Live,SEATTLE,WA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,6100,6575.52,5033.32,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,333,Hamilton,MS,,,USA,Live,SHAKOPEE,MN,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,6,Semi Annual,2255,2347.41,1757.78,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,335,Hamilton,MS,,,USA,Live,SHAWNEE,KS,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,1600,1665.84,1249.64,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,336,Hamilton,MS,,,USA,Live,SHREVEPORT,LA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,1017.45,1074.82,837.65,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,337,Hamilton,MS,,,USA,Live,SMYRNA,TN,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,755,820.17,677.43,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,339,Hamilton,MS,,,USA,Live,SOUTH EL MONTE,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,3645,3808.19,2635.71,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,342,Hamilton,MS,,,USA,Live,SPRINGFIELD,IL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,1264.5,1332.7,1014.28,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,347,Hamilton,MS,,,USA,Live,ST LOUIS,MO,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,6,Semi Annual,1000,1053.21,795.91,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,348,Hamilton,MS,,,USA,Live,ST LOUIS,MO,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,2,Semi Annual,1000,1059.43,795.91,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,350,Hamilton,MS,,,USA,Live,ST LOUIS,MO,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,2,Semi Annual,1000,1197.05,795.91,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,352,Hamilton,MS,,,USA,Live,STANFORD,KY,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,2,Semi Annual,1057.5,1102.81,841.36,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,353,Hamilton,MS,,,USA,Live,STILLWATER,OK,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,3,Semi Annual,1500,1599.21,1224.55,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,354,Hamilton,MS,,,USA,Live,STOW,OH,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,1800,1896.9,1442.33,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,355,Hamilton,MS,,,USA,Live,STRONGSVILLE,OH,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,9,Semi Annual,1885,1967.97,1518.77,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,356,Hamilton,MS,,,USA,Live,STUARTS DRAFT,VA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,1800,1879.03,1448.55,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,359,Hamilton,MS,,,USA,Live,TEMPE,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Semi Annual,3450,3585.17,2635.83,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,362,Hamilton,MS,,,USA,Live,TOMASTON,GA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,847.62,896.46,706.87,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,365,Hamilton,MS,,,USA,Live,TUSCUMBIA,AL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,8,Semi Annual,670,735.8,669.92,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,366,Hamilton,MS,,,USA,Live,VICTORVILLE,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,3600,3764.71,2633.71,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,368,Hamilton,MS,,,USA,Live,WAUKESHA,WI,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,22,Semi Annual,1705,1742.68,1300,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,369,Hamilton,MS,,,USA,Live,WELLAND,ON,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,2335.23,2519.33,1944.65,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,370,Hamilton,MS,,,USA,Live,WELLAND,ON,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,8,Semi Annual,2335.23,2529.58,1944.65,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,373,Hamilton,MS,,,USA,Live,WHITBY,ON,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,6,Semi Annual,2468.88,2661.84,2041.47,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,374,Hamilton,MS,,,USA,Live,WHITBY,ON,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,2468.88,2643.97,2041.47,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,375,Hamilton,MS,,,USA,Live,WICHITA FALLS,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,8,Semi Annual,1515,1589.74,1155.18,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,382,Hamilton,MS,,,USA,Live,WOODBRIDGE,ON,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,2415.42,2604.83,2005.32,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,384,Hamilton,MS,,,USA,Live,WOODS CROSS,UT,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,2,Semi Annual,4445,4640.73,3582.01,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,385,Hamilton,MS,,,USA,Live,WOOSTER,OH,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,7,Semi Annual,1750.85,1846.48,1414.72,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,386,Hamilton,MS,,,USA,Live,YONKERS,NY,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,6,Semi Annual,2900,3134.28,2463.71,,No
2/3/2023,Tronox,ZZTRHAMS,Brokerage,Tronox RFP,1/1/2023,6/30/2023,Primary,387,Hamilton,MS,,,USA,Live,YUCCA,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,1,Semi Annual,3440,3691.17,2691.93,,No
2/3/2023,Crown Cork & Seal,ZZCRYAPA,Brokerage,Crown Cork and Seal 2023 TL/FB/IM Network RFP (3889),1/1/2023,12/31/2023,Primary,2418905,CONROE,TX,,,USA,Live,SAN ANTONIO,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,322,Annual,600,731.71,590.47,,Yes
2/3/2023,Crown Cork & Seal,ZZCRYAPA,Brokerage,Crown Cork and Seal 2023 TL/FB/IM Network RFP (3889),1/1/2023,12/31/2023,Primary,2418908,CONROE,TX,,,USA,Live,SCHERTZ,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,57,Annual,600,731.71,596.41,,Yes
2/3/2023,Crown Cork & Seal,ZZCRYAPA,Brokerage,Crown Cork and Seal 2023 TL/FB/IM Network RFP (3889),1/1/2023,12/31/2023,Primary,2419075,HOLLY SPRINGS,MS,,,USA,Live,CHARLOTTE,NC,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,20,Annual,1555,1681.56,1360.8,,No
2/3/2023,Crown Cork & Seal,ZZCRYAPA,Brokerage,Crown Cork and Seal 2023 TL/FB/IM Network RFP (3889),1/1/2023,12/31/2023,Primary,2419635,SPARTANBURG,SC,,,USA,Live,ARLINGTON,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,17,Annual,2000,2173.91,1533.71,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,1,SHAKOPEE,MN,,,USA,Live,WEST WARWICK,RI,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3700,4111.11,3378.12,,NO
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,2,SHAKOPEE,MN,,,USA,Live,SHAKOPEE,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,370,420.45,419.92,,NO
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,3,SHAKOPEE,MN,,,USA,Live,ATLANTA,GA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,2700,2934.78,2327.4,,NO
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,4,NORTH KINGSTOWN,RI,,,USA,Live,WEST WARWICK,RI,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,409.5,465.34,460.04,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,5,ATLANTA,GA,,,USA,Live,ATLANTA,GA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,325,382.35,381.82,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,6,SHAKOPEE,MN,,,USA,Live,DENVER,CO,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3070,3411.11,2943.12,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,7,SHAKOPEE,MN,,,USA,Live,HOUSTON,TX,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3050,3315.22,2693.53,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,8,PORTLAND,OR,,,USA,Live,VANCOUVER,WA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,445,500,495.23,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,9,VENTURA,CA,,,USA,Live,OCEANSIDE,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,540,600,518.91,,Yes
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,10,SHAKOPEE,MN,,,USA,Live,SAN LEANDRO,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,4900,5326.09,4262.38,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,11,EAGAN,MN,,,USA,Live,SHAKOPEE,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,370,420.45,409.32,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,12,HOUSTON,TX,,,USA,Live,HOUSTON,TX,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,265,311.76,311.23,,Yes
